"data_id","language","form","age","gender","mom_ed","comprehension","production"
133982,"English (American)","WS",16,"Male",NA,6,6
133983,"English (American)","WS",16,"Female",NA,98,98
133984,"English (American)","WS",16,"Female",NA,8,8
133985,"English (American)","WS",16,"Female",NA,47,47
133986,"English (American)","WS",16,"Male",NA,52,52
133987,"English (American)","WS",16,"Male",NA,58,58
133988,"English (American)","WS",16,"Female",NA,6,6
133989,"English (American)","WS",16,"Female",NA,26,26
133990,"English (American)","WS",16,"Male",NA,60,60
133991,"English (American)","WS",16,"Male",NA,8,8
133992,"English (American)","WS",16,"Female",NA,29,29
133993,"English (American)","WS",16,"Female",NA,30,30
133994,"English (American)","WS",16,"Male",NA,33,33
133995,"English (American)","WS",16,"Female",NA,188,188
133996,"English (American)","WS",16,"Male",NA,17,17
133997,"English (American)","WS",16,"Female",NA,61,61
133998,"English (American)","WS",16,"Female",NA,18,18
133999,"English (American)","WS",16,"Female",NA,240,240
134000,"English (American)","WS",16,"Female",NA,49,49
134001,"English (American)","WS",16,"Male",NA,56,56
134002,"English (American)","WS",16,"Female",NA,82,82
134003,"English (American)","WS",16,"Female",NA,155,155
134004,"English (American)","WS",16,"Female",NA,9,9
134005,"English (American)","WS",16,"Female",NA,3,3
134006,"English (American)","WS",16,"Male",NA,16,16
134007,"English (American)","WS",16,"Male",NA,49,49
134008,"English (American)","WS",16,"Male",NA,26,26
134009,"English (American)","WS",16,"Male",NA,56,56
134010,"English (American)","WS",16,"Male",NA,9,9
134011,"English (American)","WS",16,"Male",NA,110,110
134012,"English (American)","WS",16,"Female",NA,29,29
134013,"English (American)","WS",16,"Male",NA,160,160
134014,"English (American)","WS",16,"Male",NA,2,2
134015,"English (American)","WS",16,"Female",NA,4,4
134016,"English (American)","WS",16,"Female",NA,11,11
134017,"English (American)","WS",16,"Female",NA,278,278
134018,"English (American)","WS",16,"Male",NA,98,98
134019,"English (American)","WS",16,"Male",NA,35,35
134020,"English (American)","WS",16,"Female",NA,10,10
134021,"English (American)","WS",16,"Female",NA,47,47
134022,"English (American)","WS",16,"Male",NA,28,28
134023,"English (American)","WS",16,"Male",NA,36,36
134024,"English (American)","WS",16,"Male",NA,26,26
134025,"English (American)","WS",16,"Male",NA,94,94
134026,"English (American)","WS",16,"Male",NA,43,43
134027,"English (American)","WS",16,"Female",NA,56,56
134028,"English (American)","WS",16,"Male",NA,26,26
134029,"English (American)","WS",16,"Male",NA,124,124
134030,"English (American)","WS",16,"Female",NA,26,26
134031,"English (American)","WS",16,"Female",NA,42,42
134032,"English (American)","WS",16,"Female",NA,81,81
134033,"English (American)","WS",16,"Male",NA,23,23
134034,"English (American)","WS",16,"Male",NA,260,260
134035,"English (American)","WS",16,"Male",NA,7,7
134036,"English (American)","WS",16,"Male",NA,148,148
134037,"English (American)","WS",16,"Female",NA,156,156
134038,"English (American)","WS",16,"Male",NA,23,23
134039,"English (American)","WS",16,"Male",NA,26,26
134040,"English (American)","WS",16,"Female",NA,90,90
134041,"English (American)","WS",16,"Female",NA,45,45
134042,"English (American)","WS",16,"Male",NA,56,56
134043,"English (American)","WS",16,"Male",NA,91,91
134044,"English (American)","WS",16,"Male",NA,14,14
134045,"English (American)","WS",16,"Male",NA,32,32
134046,"English (American)","WS",16,"Female",NA,134,134
134047,"English (American)","WS",16,"Male",NA,46,46
134048,"English (American)","WS",16,"Female",NA,173,173
134049,"English (American)","WS",16,"Male",NA,47,47
134050,"English (American)","WS",16,"Male",NA,4,4
134051,"English (American)","WS",16,"Female",NA,120,120
134052,"English (American)","WS",16,"Female",NA,58,58
134053,"English (American)","WS",16,"Female",NA,60,60
134054,"English (American)","WS",16,"Female",NA,73,73
134055,"English (American)","WS",16,"Male",NA,60,60
134056,"English (American)","WS",16,"Male",NA,43,43
134057,"English (American)","WS",16,"Male",NA,26,26
134058,"English (American)","WS",16,"Male",NA,26,26
134059,"English (American)","WS",16,"Female",NA,48,48
134060,"English (American)","WS",16,"Male",NA,182,182
134061,"English (American)","WS",16,"Male",NA,8,8
134062,"English (American)","WS",16,"Male",NA,27,27
134063,"English (American)","WS",16,"Male",NA,17,17
134064,"English (American)","WS",16,"Male",NA,35,35
134065,"English (American)","WS",16,"Male",NA,133,133
134066,"English (American)","WS",16,"Female",NA,101,101
134067,"English (American)","WS",16,"Male",NA,76,76
134068,"English (American)","WS",16,"Female",NA,153,153
134069,"English (American)","WS",16,"Male",NA,76,76
134070,"English (American)","WS",16,"Male",NA,5,5
134071,"English (American)","WS",16,"Female",NA,101,101
134072,"English (American)","WS",16,"Female",NA,65,65
134073,"English (American)","WS",16,"Female",NA,176,176
134074,"English (American)","WS",16,"Male",NA,1,1
134075,"English (American)","WS",16,"Male",NA,62,62
134076,"English (American)","WS",16,"Male",NA,19,19
134077,"English (American)","WS",16,"Female",NA,40,40
134078,"English (American)","WS",16,"Male",NA,18,18
134079,"English (American)","WS",16,"Female",NA,22,22
134080,"English (American)","WS",16,"Female",NA,3,3
134081,"English (American)","WS",16,"Male",NA,20,20
134082,"English (American)","WS",16,"Female",NA,20,20
134083,"English (American)","WS",16,"Male",NA,48,48
134084,"English (American)","WS",16,"Female",NA,6,6
134085,"English (American)","WS",16,"Female",NA,93,93
134086,"English (American)","WS",16,"Male",NA,23,23
134087,"English (American)","WS",16,"Male",NA,82,82
134088,"English (American)","WS",16,"Male",NA,55,55
134089,"English (American)","WS",16,"Female",NA,99,99
134090,"English (American)","WS",16,"Female",NA,29,29
134091,"English (American)","WS",16,"Male",NA,46,46
134092,"English (American)","WS",16,"Male",NA,9,9
134093,"English (American)","WS",16,"Female",NA,7,7
134094,"English (American)","WS",16,"Male",NA,232,232
134095,"English (American)","WS",16,"Female",NA,18,18
134096,"English (American)","WS",16,"Female",NA,230,230
134097,"English (American)","WS",16,"Female",NA,35,35
134098,"English (American)","WS",16,"Female",NA,71,71
134099,"English (American)","WS",16,"Male",NA,27,27
134100,"English (American)","WS",16,"Male",NA,5,5
134101,"English (American)","WS",16,"Female",NA,40,40
134102,"English (American)","WS",16,"Female",NA,142,142
134103,"English (American)","WS",16,"Female",NA,22,22
134104,"English (American)","WS",16,"Female",NA,7,7
134105,"English (American)","WS",16,"Male",NA,91,91
134106,"English (American)","WS",16,"Male",NA,117,117
134107,"English (American)","WS",16,"Female",NA,70,70
134108,"English (American)","WS",16,"Male",NA,18,18
134109,"English (American)","WS",16,"Female",NA,9,9
134110,"English (American)","WS",16,"Male",NA,75,75
134111,"English (American)","WS",16,"Male",NA,26,26
134112,"English (American)","WS",16,"Male",NA,62,62
134113,"English (American)","WS",16,"Female",NA,3,3
134114,"English (American)","WS",16,"Male",NA,44,44
134115,"English (American)","WS",16,"Female",NA,12,12
134116,"English (American)","WS",16,"Female",NA,54,54
134117,"English (American)","WS",16,"Female",NA,43,43
134118,"English (American)","WS",16,"Male",NA,115,115
134119,"English (American)","WS",16,"Male",NA,117,117
134120,"English (American)","WS",16,"Male",NA,38,38
134121,"English (American)","WS",16,"Male",NA,132,132
134122,"English (American)","WS",16,"Female",NA,49,49
134123,"English (American)","WS",16,"Female",NA,39,39
134124,"English (American)","WS",16,"Male",NA,15,15
134125,"English (American)","WS",16,"Male",NA,42,42
134126,"English (American)","WS",16,"Male",NA,35,35
134127,"English (American)","WS",16,"Female",NA,20,20
134128,"English (American)","WS",16,"Male",NA,86,86
134129,"English (American)","WS",16,"Female",NA,152,152
134130,"English (American)","WS",16,"Male",NA,12,12
134131,"English (American)","WS",16,"Male",NA,65,65
134132,"English (American)","WS",16,"Female",NA,31,31
134133,"English (American)","WS",16,"Female",NA,69,69
134134,"English (American)","WS",16,"Female",NA,76,76
134135,"English (American)","WS",16,"Female",NA,40,40
134136,"English (American)","WS",16,"Female",NA,24,24
134137,"English (American)","WS",16,"Male",NA,17,17
134138,"English (American)","WS",16,"Male",NA,0,0
134139,"English (American)","WS",16,"Female",NA,58,58
134140,"English (American)","WS",16,"Female",NA,13,13
134141,"English (American)","WS",16,"Male",NA,164,164
134142,"English (American)","WS",16,"Female",NA,135,135
134143,"English (American)","WS",16,"Female",NA,37,37
134144,"English (American)","WS",16,"Male",NA,20,20
134145,"English (American)","WS",16,"Female",NA,114,114
134146,"English (American)","WS",16,"Female",NA,11,11
134147,"English (American)","WS",16,"Male",NA,41,41
134148,"English (American)","WS",16,"Male",NA,48,48
134149,"English (American)","WS",16,"Male",NA,122,122
134150,"English (American)","WS",16,"Female",NA,35,35
134151,"English (American)","WS",16,"Female",NA,58,58
134152,"English (American)","WS",16,"Male",NA,64,64
134153,"English (American)","WS",16,"Male",NA,6,6
134154,"English (American)","WS",16,"Male",NA,23,23
134155,"English (American)","WS",16,"Male",NA,70,70
134156,"English (American)","WS",16,"Male",NA,22,22
134157,"English (American)","WS",16,"Female",NA,11,11
134158,"English (American)","WS",16,"Female",NA,62,62
134159,"English (American)","WS",16,"Female",NA,79,79
134160,"English (American)","WS",16,"Male",NA,44,44
134161,"English (American)","WS",16,"Female",NA,89,89
134162,"English (American)","WS",16,"Male",NA,68,68
134163,"English (American)","WS",16,"Female",NA,41,41
134164,"English (American)","WS",16,"Male",NA,10,10
134165,"English (American)","WS",16,"Male",NA,64,64
134166,"English (American)","WS",16,"Female",NA,34,34
134167,"English (American)","WS",16,"Male",NA,36,36
134168,"English (American)","WS",16,"Male",NA,26,26
134169,"English (American)","WS",16,"Male",NA,27,27
134170,"English (American)","WS",16,"Female",NA,25,25
134171,"English (American)","WS",16,"Male",NA,8,8
134172,"English (American)","WS",16,"Male",NA,14,14
134173,"English (American)","WS",16,"Female",NA,18,18
134174,"English (American)","WS",16,"Male",NA,85,85
134175,"English (American)","WS",16,"Male",NA,21,21
134176,"English (American)","WS",16,"Female",NA,56,56
134177,"English (American)","WS",16,"Female",NA,39,39
134178,"English (American)","WS",16,"Female",NA,24,24
134179,"English (American)","WS",16,"Female",NA,161,161
134180,"English (American)","WS",16,"Male",NA,13,13
134181,"English (American)","WS",16,"Male",NA,11,11
134182,"English (American)","WS",16,"Female",NA,74,74
134183,"English (American)","WS",16,"Female",NA,284,284
134184,"English (American)","WS",16,"Male",NA,11,11
134185,"English (American)","WS",16,"Female",NA,33,33
134186,"English (American)","WS",16,"Male",NA,37,37
134187,"English (American)","WS",16,"Female",NA,24,24
134188,"English (American)","WS",16,"Male",NA,41,41
134189,"English (American)","WS",16,"Female",NA,24,24
134190,"English (American)","WS",16,"Male",NA,42,42
134191,"English (American)","WS",16,"Male",NA,21,21
134192,"English (American)","WS",16,"Female",NA,41,41
134193,"English (American)","WS",16,"Male",NA,120,120
134194,"English (American)","WS",16,"Male",NA,11,11
134195,"English (American)","WS",16,"Male",NA,62,62
134196,"English (American)","WS",16,"Male",NA,139,139
134197,"English (American)","WS",16,"Male",NA,42,42
134198,"English (American)","WS",16,"Male",NA,43,43
134199,"English (American)","WS",16,"Male",NA,26,26
134200,"English (American)","WS",16,"Male",NA,96,96
134201,"English (American)","WS",16,"Female",NA,13,13
134202,"English (American)","WS",16,"Male",NA,8,8
134203,"English (American)","WS",16,"Female",NA,30,30
134204,"English (American)","WS",16,"Female",NA,27,27
134205,"English (American)","WS",16,"Female",NA,26,26
134206,"English (American)","WS",16,"Female",NA,24,24
134207,"English (American)","WS",16,"Female",NA,9,9
134208,"English (American)","WS",16,"Female",NA,32,32
134209,"English (American)","WS",16,"Female",NA,97,97
134210,"English (American)","WS",16,"Male",NA,13,13
134211,"English (American)","WS",16,"Female",NA,22,22
134212,"English (American)","WS",16,"Female",NA,21,21
134213,"English (American)","WS",16,"Male",NA,55,55
134214,"English (American)","WS",16,"Male",NA,14,14
134215,"English (American)","WS",16,"Male",NA,17,17
134216,"English (American)","WS",16,"Female",NA,58,58
134217,"English (American)","WS",16,"Female",NA,3,3
134218,"English (American)","WS",16,"Female",NA,9,9
134219,"English (American)","WS",16,"Male",NA,49,49
134220,"English (American)","WS",16,"Female",NA,71,71
134221,"English (American)","WS",16,"Female",NA,56,56
134222,"English (American)","WS",16,"Female",NA,52,52
134223,"English (American)","WS",16,"Male",NA,24,24
134224,"English (American)","WS",16,"Female",NA,9,9
134225,"English (American)","WS",16,"Female",NA,9,9
134226,"English (American)","WS",16,"Female",NA,121,121
134227,"English (American)","WS",16,"Male",NA,87,87
134228,"English (American)","WS",16,"Female",NA,37,37
134229,"English (American)","WS",16,"Male",NA,66,66
134230,"English (American)","WS",16,"Male",NA,29,29
134231,"English (American)","WS",16,"Female",NA,100,100
134232,"English (American)","WS",16,"Male",NA,6,6
134233,"English (American)","WS",16,"Male",NA,17,17
134234,"English (American)","WS",16,"Female",NA,64,64
134235,"English (American)","WS",16,"Male",NA,22,22
134236,"English (American)","WS",16,"Female",NA,7,7
134237,"English (American)","WS",16,"Male",NA,71,71
134238,"English (American)","WS",16,"Male",NA,20,20
134239,"English (American)","WS",16,"Female",NA,40,40
134240,"English (American)","WS",16,"Male",NA,216,216
134241,"English (American)","WS",16,"Male",NA,275,275
134242,"English (American)","WS",16,"Male",NA,7,7
134243,"English (American)","WS",16,"Female",NA,2,2
134244,"English (American)","WS",16,"Female",NA,90,90
134245,"English (American)","WS",16,"Female",NA,52,52
134246,"English (American)","WS",16,"Male",NA,20,20
134247,"English (American)","WS",16,"Male",NA,8,8
134248,"English (American)","WS",16,"Female",NA,3,3
134249,"English (American)","WS",16,"Male",NA,8,8
134250,"English (American)","WS",16,"Male",NA,19,19
134251,"English (American)","WS",16,"Female",NA,58,58
134252,"English (American)","WS",16,"Female",NA,33,33
134253,"English (American)","WS",16,"Female",NA,113,113
134254,"English (American)","WS",16,"Male",NA,38,38
134255,"English (American)","WS",16,"Female",NA,75,75
134256,"English (American)","WS",16,"Male",NA,23,23
134257,"English (American)","WS",16,"Female",NA,117,117
134258,"English (American)","WS",16,"Female",NA,28,28
134259,"English (American)","WS",16,"Female",NA,48,48
134260,"English (American)","WS",16,"Male",NA,8,8
134261,"English (American)","WS",16,"Male",NA,26,26
134262,"English (American)","WS",16,"Male",NA,27,27
134263,"English (American)","WS",16,"Female",NA,160,160
134264,"English (American)","WS",16,"Female",NA,97,97
134265,"English (American)","WS",16,"Female",NA,30,30
134266,"English (American)","WS",16,"Female",NA,288,288
134267,"English (American)","WS",16,"Male",NA,76,76
134268,"English (American)","WS",16,"Male",NA,30,30
134269,"English (American)","WS",16,"Female",NA,40,40
134270,"English (American)","WS",16,"Female",NA,51,51
134271,"English (American)","WS",16,"Male",NA,113,113
134272,"English (American)","WS",16,"Female",NA,9,9
134273,"English (American)","WS",16,"Male",NA,127,127
134274,"English (American)","WS",16,"Male",NA,127,127
134275,"English (American)","WS",16,"Female",NA,485,485
134276,"English (American)","WS",16,"Female",NA,82,82
134277,"English (American)","WS",16,"Male",NA,26,26
134278,"English (American)","WS",16,"Male",NA,26,26
134279,"English (American)","WS",16,"Female",NA,35,35
134280,"English (American)","WS",16,"Male",NA,21,21
134281,"English (American)","WS",16,"Male",NA,16,16
134282,"English (American)","WS",16,"Male",NA,39,39
134283,"English (American)","WS",16,"Male",NA,14,14
134284,"English (American)","WS",16,"Male",NA,71,71
134285,"English (American)","WS",16,"Female",NA,10,10
134286,"English (American)","WS",16,"Female",NA,43,43
134287,"English (American)","WS",16,"Male",NA,11,11
134288,"English (American)","WS",16,"Male",NA,103,103
134289,"English (American)","WS",16,"Male",NA,21,21
134290,"English (American)","WS",16,"Male",NA,38,38
134291,"English (American)","WS",16,"Male",NA,35,35
134292,"English (American)","WS",16,"Male",NA,59,59
134293,"English (American)","WS",16,"Female",NA,46,46
134294,"English (American)","WS",16,"Male",NA,7,7
134295,"English (American)","WS",16,"Female",NA,20,20
134296,"English (American)","WS",16,"Male",NA,16,16
134297,"English (American)","WS",16,"Male",NA,58,58
134298,"English (American)","WS",16,"Male",NA,172,172
134299,"English (American)","WS",16,"Male",NA,31,31
134300,"English (American)","WS",16,"Male",NA,37,37
134301,"English (American)","WS",16,"Female",NA,127,127
134302,"English (American)","WS",16,"Male",NA,17,17
134303,"English (American)","WS",16,"Male",NA,44,44
134304,"English (American)","WS",16,"Female",NA,54,54
134305,"English (American)","WS",16,"Female",NA,35,35
134306,"English (American)","WS",16,"Female",NA,88,88
134307,"English (American)","WS",16,"Male",NA,26,26
134308,"English (American)","WS",16,"Male",NA,100,100
134309,"English (American)","WS",16,"Female",NA,17,17
134310,"English (American)","WS",16,"Female",NA,27,27
134311,"English (American)","WS",16,"Male",NA,4,4
134312,"English (American)","WS",17,"Male",NA,8,8
134313,"English (American)","WS",16,"Female",NA,67,67
134314,"English (American)","WS",16,"Male",NA,73,73
134315,"English (American)","WS",16,"Male",NA,20,20
134316,"English (American)","WS",16,"Female",NA,34,34
134317,"English (American)","WS",16,"Male",NA,76,76
134318,"English (American)","WS",16,"Male",NA,30,30
134319,"English (American)","WS",16,"Female",NA,10,10
134320,"English (American)","WS",16,"Male",NA,14,14
134321,"English (American)","WS",16,"Female",NA,22,22
134322,"English (American)","WS",16,"Female",NA,27,27
134323,"English (American)","WS",16,"Male",NA,171,171
134324,"English (American)","WS",16,"Male",NA,185,185
134325,"English (American)","WS",16,"Male",NA,27,27
134326,"English (American)","WS",16,"Male",NA,133,133
134327,"English (American)","WS",16,"Male",NA,56,56
134328,"English (American)","WS",16,"Female",NA,27,27
134329,"English (American)","WS",16,"Female",NA,342,342
134330,"English (American)","WS",16,"Male",NA,9,9
134331,"English (American)","WS",16,"Female",NA,46,46
134332,"English (American)","WS",16,"Male",NA,12,12
134333,"English (American)","WS",16,"Male",NA,223,223
134334,"English (American)","WS",16,"Female",NA,61,61
134335,"English (American)","WS",16,"Male",NA,54,54
134336,"English (American)","WS",16,"Female",NA,61,61
134337,"English (American)","WS",16,"Female",NA,103,103
134338,"English (American)","WS",16,"Female",NA,75,75
134339,"English (American)","WS",16,"Male",NA,245,245
134340,"English (American)","WS",16,"Female",NA,16,16
134341,"English (American)","WS",16,"Male",NA,18,18
134342,"English (American)","WS",16,"Male",NA,116,116
134343,"English (American)","WS",16,"Female",NA,41,41
134344,"English (American)","WS",16,"Male",NA,73,73
134345,"English (American)","WS",16,"Female",NA,66,66
134346,"English (American)","WS",16,"Male",NA,24,24
134347,"English (American)","WS",16,"Male",NA,43,43
134348,"English (American)","WS",16,"Male",NA,27,27
134349,"English (American)","WS",16,"Male",NA,20,20
134350,"English (American)","WS",16,"Female",NA,81,81
134351,"English (American)","WS",16,"Female",NA,47,47
134352,"English (American)","WS",16,"Female",NA,39,39
134353,"English (American)","WS",16,"Female",NA,28,28
134354,"English (American)","WS",16,"Male",NA,65,65
134355,"English (American)","WS",16,"Female",NA,73,73
134356,"English (American)","WS",16,"Male",NA,95,95
134357,"English (American)","WS",16,"Female",NA,89,89
134358,"English (American)","WS",16,"Female",NA,235,235
134359,"English (American)","WS",16,"Male",NA,12,12
134360,"English (American)","WS",16,"Female",NA,21,21
134361,"English (American)","WS",16,"Male",NA,23,23
134362,"English (American)","WS",16,"Female",NA,241,241
134363,"English (American)","WS",16,"Female",NA,38,38
134364,"English (American)","WS",16,"Male",NA,5,5
134365,"English (American)","WS",28,"Female",NA,433,433
134366,"English (American)","WS",28,"Female",NA,554,554
134367,"English (American)","WS",28,"Male",NA,598,598
134368,"English (American)","WS",28,"Female",NA,18,18
134369,"English (American)","WS",28,"Male",NA,407,407
134370,"English (American)","WS",28,"Female",NA,394,394
134371,"English (American)","WS",28,"Female",NA,608,608
134372,"English (American)","WS",28,"Male",NA,580,580
134373,"English (American)","WS",28,"Male",NA,589,589
134374,"English (American)","WS",28,"Male",NA,555,555
134375,"English (American)","WS",28,"Male",NA,357,357
134376,"English (American)","WS",28,"Female",NA,671,671
134377,"English (American)","WS",28,"Female",NA,517,517
134378,"English (American)","WS",28,"Male",NA,646,646
134379,"English (American)","WS",28,"Female",NA,639,639
134380,"English (American)","WS",28,"Female",NA,553,553
134381,"English (American)","WS",28,"Female",NA,363,363
134382,"English (American)","WS",28,"Female",NA,475,475
134383,"English (American)","WS",28,"Male",NA,552,552
134384,"English (American)","WS",28,"Male",NA,435,435
134385,"English (American)","WS",28,"Female",NA,622,622
134386,"English (American)","WS",28,"Male",NA,570,570
134387,"English (American)","WS",28,"Male",NA,658,658
134388,"English (American)","WS",28,"Male",NA,400,400
134389,"English (American)","WS",28,"Female",NA,556,556
134390,"English (American)","WS",28,"Female",NA,651,651
134391,"English (American)","WS",28,"Female",NA,648,648
134392,"English (American)","WS",28,"Female",NA,369,369
134393,"English (American)","WS",28,"Female",NA,454,454
134394,"English (American)","WS",28,"Male",NA,580,580
134395,"English (American)","WS",28,"Male",NA,458,458
134396,"English (American)","WS",28,"Female",NA,552,552
134397,"English (American)","WS",28,"Female",NA,462,462
134398,"English (American)","WS",28,"Male",NA,439,439
134399,"English (American)","WS",28,"Female",NA,498,498
134400,"English (American)","WS",28,"Male",NA,178,178
134401,"English (American)","WS",28,"Male",NA,201,201
134402,"English (American)","WS",28,"Male",NA,553,553
134403,"English (American)","WS",28,"Male",NA,652,652
134404,"English (American)","WS",28,"Female",NA,592,592
134405,"English (American)","WS",28,"Female",NA,538,538
134406,"English (American)","WS",28,"Male",NA,678,678
134407,"English (American)","WS",28,"Female",NA,615,615
134408,"English (American)","WS",28,"Male",NA,485,485
134409,"English (American)","WS",28,"Male",NA,666,666
134410,"English (American)","WS",28,"Male",NA,557,557
134411,"English (American)","WS",28,"Female",NA,306,306
134412,"English (American)","WS",28,"Female",NA,521,521
134413,"English (American)","WS",28,"Female",NA,148,148
134414,"English (American)","WS",28,"Male",NA,522,522
134415,"English (American)","WS",28,"Male",NA,680,680
134416,"English (American)","WS",28,"Female",NA,318,318
134417,"English (American)","WS",28,"Male",NA,680,680
134418,"English (American)","WS",28,"Male",NA,442,442
134419,"English (American)","WS",28,"Male",NA,408,408
134420,"English (American)","WS",28,"Male",NA,242,242
134421,"English (American)","WS",28,"Female",NA,550,550
134422,"English (American)","WS",28,"Female",NA,665,665
134423,"English (American)","WS",28,"Male",NA,542,542
134424,"English (American)","WS",28,"Male",NA,596,596
134425,"English (American)","WS",28,"Male",NA,590,590
134426,"English (American)","WS",28,"Male",NA,268,268
134427,"English (American)","WS",28,"Female",NA,363,363
134428,"English (American)","WS",28,"Female",NA,680,680
134429,"English (American)","WS",28,"Female",NA,523,523
134430,"English (American)","WS",28,"Male",NA,595,595
134431,"English (American)","WS",28,"Male",NA,536,536
134432,"English (American)","WS",28,"Female",NA,544,544
134433,"English (American)","WS",28,"Female",NA,563,563
134434,"English (American)","WS",28,"Male",NA,457,457
134435,"English (American)","WS",28,"Male",NA,525,525
134436,"English (American)","WS",28,"Female",NA,280,280
134437,"English (American)","WS",28,"Male",NA,473,473
134438,"English (American)","WS",28,"Female",NA,581,581
134439,"English (American)","WS",28,"Male",NA,661,661
134440,"English (American)","WS",28,"Male",NA,679,679
134441,"English (American)","WS",28,"Male",NA,624,624
134442,"English (American)","WS",28,"Female",NA,628,628
134443,"English (American)","WS",28,"Male",NA,434,434
134444,"English (American)","WS",28,"Female",NA,568,568
134445,"English (American)","WS",28,"Male",NA,661,661
134446,"English (American)","WS",28,"Female",NA,657,657
134447,"English (American)","WS",28,"Female",NA,553,553
134448,"English (American)","WS",28,"Female",NA,665,665
134449,"English (American)","WS",28,"Male",NA,356,356
134450,"English (American)","WS",28,"Male",NA,431,431
134451,"English (American)","WS",28,"Male",NA,620,620
134452,"English (American)","WS",28,"Female",NA,395,395
134453,"English (American)","WS",28,"Female",NA,503,503
134454,"English (American)","WS",28,"Female",NA,647,647
134455,"English (American)","WS",28,"Female",NA,604,604
134456,"English (American)","WS",28,"Female",NA,605,605
134457,"English (American)","WS",28,"Female",NA,678,678
134458,"English (American)","WS",28,"Female",NA,646,646
134459,"English (American)","WS",28,"Male",NA,680,680
134460,"English (American)","WS",28,"Female",NA,271,271
134461,"English (American)","WS",28,"Male",NA,510,510
134462,"English (American)","WS",28,"Female",NA,448,448
134463,"English (American)","WS",28,"Male",NA,339,339
134464,"English (American)","WS",28,"Female",NA,619,619
134465,"English (American)","WS",28,"Male",NA,369,369
134466,"English (American)","WS",28,"Female",NA,475,475
134467,"English (American)","WS",28,"Male",NA,241,241
134468,"English (American)","WS",28,"Female",NA,657,657
134469,"English (American)","WS",28,"Male",NA,424,424
134470,"English (American)","WS",28,"Male",NA,506,506
134471,"English (American)","WS",28,"Female",NA,645,645
134472,"English (American)","WS",28,"Female",NA,271,271
134473,"English (American)","WS",28,"Female",NA,610,610
134474,"English (American)","WS",28,"Female",NA,675,675
134475,"English (American)","WS",28,"Male",NA,177,177
134476,"English (American)","WS",28,"Female",NA,673,673
134477,"English (American)","WS",28,"Female",NA,615,615
134478,"English (American)","WS",28,"Female",NA,677,677
134479,"English (American)","WS",28,"Male",NA,517,517
134480,"English (American)","WS",28,"Female",NA,50,50
134481,"English (American)","WS",28,"Female",NA,546,546
134482,"English (American)","WS",28,"Female",NA,615,615
134483,"English (American)","WS",28,"Female",NA,680,680
134484,"English (American)","WS",28,"Male",NA,483,483
134485,"English (American)","WS",28,"Male",NA,620,620
134486,"English (American)","WS",28,"Male",NA,591,591
134487,"English (American)","WS",28,"Female",NA,509,509
134488,"English (American)","WS",28,"Male",NA,322,322
134489,"English (American)","WS",28,"Male",NA,625,625
134490,"English (American)","WS",28,"Male",NA,295,295
134491,"English (American)","WS",28,"Female",NA,194,194
134492,"English (American)","WS",28,"Male",NA,593,593
134493,"English (American)","WS",28,"Female",NA,425,425
134494,"English (American)","WS",28,"Male",NA,650,650
134495,"English (American)","WS",28,"Male",NA,653,653
134496,"English (American)","WS",28,"Male",NA,69,69
134497,"English (American)","WS",28,"Male",NA,585,585
134498,"English (American)","WS",28,"Female",NA,647,647
134499,"English (American)","WS",28,"Female",NA,576,576
134500,"English (American)","WS",28,"Female",NA,444,444
134501,"English (American)","WS",28,"Female",NA,359,359
134502,"English (American)","WS",28,"Male",NA,655,655
134503,"English (American)","WS",28,"Female",NA,667,667
134504,"English (American)","WS",28,"Male",NA,455,455
134505,"English (American)","WS",28,"Female",NA,639,639
134506,"English (American)","WS",28,"Female",NA,426,426
134507,"English (American)","WS",28,"Female",NA,672,672
134508,"English (American)","WS",28,"Male",NA,625,625
134509,"English (American)","WS",28,"Male",NA,657,657
134510,"English (American)","WS",28,"Male",NA,391,391
134511,"English (American)","WS",28,"Male",NA,271,271
134512,"English (American)","WS",28,"Male",NA,679,679
134513,"English (American)","WS",28,"Male",NA,521,521
134514,"English (American)","WS",28,"Male",NA,546,546
134515,"English (American)","WS",28,"Male",NA,407,407
134516,"English (American)","WS",28,"Male",NA,605,605
134517,"English (American)","WS",28,"Male",NA,653,653
134518,"English (American)","WS",28,"Female",NA,637,637
134519,"English (American)","WS",28,"Female",NA,569,569
134520,"English (American)","WS",28,"Male",NA,447,447
134521,"English (American)","WS",28,"Male",NA,522,522
134522,"English (American)","WS",28,"Female",NA,613,613
134523,"English (American)","WS",28,"Female",NA,411,411
134524,"English (American)","WS",28,"Male",NA,526,526
134525,"English (American)","WS",28,"Female",NA,680,680
134526,"English (American)","WS",28,"Male",NA,656,656
134527,"English (American)","WS",28,"Male",NA,500,500
134528,"English (American)","WS",28,"Female",NA,448,448
134529,"English (American)","WS",28,"Female",NA,253,253
134530,"English (American)","WS",28,"Female",NA,562,562
134531,"English (American)","WS",28,"Male",NA,441,441
134532,"English (American)","WS",28,"Female",NA,235,235
134533,"English (American)","WS",28,"Male",NA,679,679
134534,"English (American)","WS",28,"Female",NA,597,597
134535,"English (American)","WS",28,"Female",NA,569,569
134536,"English (American)","WS",28,"Male",NA,456,456
134537,"English (American)","WS",28,"Female",NA,449,449
134538,"English (American)","WS",28,"Female",NA,613,613
134539,"English (American)","WS",28,"Male",NA,561,561
