data_id,age,language,form,birth_order,ethnicity,sex,zygosity,original_id,norming,longitudinal,source_name,measure,vocab,identity,cross_sectional,demo,n,edu
129778,24,English (American),WS,Second,White,Female,NA,100459,TRUE,FALSE,Marchman,production,275,All Data,TRUE,College,870,College (n = 870)
129780,26,English (American),WS,First,White,Female,NA,100461,TRUE,FALSE,Marchman,production,541,All Data,TRUE,College,870,College (n = 870)
129795,24,English (American),WS,First,Asian,Male,NA,100477,TRUE,FALSE,Marchman,production,478,All Data,TRUE,College,870,College (n = 870)
129796,29,English (American),WS,First,White,Female,NA,100478,TRUE,FALSE,Marchman,production,653,All Data,TRUE,College,870,College (n = 870)
129799,30,English (American),WS,Second,Hispanic,Female,NA,100481,TRUE,FALSE,Marchman,production,663,All Data,TRUE,College,870,College (n = 870)
129802,16,English (American),WS,First,White,Male,NA,100484,TRUE,FALSE,Marchman,production,80,All Data,TRUE,College,870,College (n = 870)
129809,16,English (American),WS,First,White,Male,NA,100492,TRUE,FALSE,Marchman,production,6,All Data,TRUE,College,870,College (n = 870)
129810,19,English (American),WS,Second,White,Female,NA,100494,TRUE,FALSE,Marchman,production,66,All Data,TRUE,College,870,College (n = 870)
129811,24,English (American),WS,First,White,Male,NA,100495,TRUE,FALSE,Marchman,production,46,All Data,TRUE,College,870,College (n = 870)
129812,23,English (American),WS,First,White,Female,NA,100496,TRUE,FALSE,Marchman,production,450,All Data,TRUE,College,870,College (n = 870)
129815,21,English (American),WS,First,White,Male,NA,100499,TRUE,FALSE,Marchman,production,104,All Data,TRUE,College,870,College (n = 870)
129817,25,English (American),WS,First,White,Female,NA,100501,TRUE,FALSE,Marchman,production,344,All Data,TRUE,College,870,College (n = 870)
129820,18,English (American),WS,First,White,Male,NA,100504,TRUE,FALSE,Marchman,production,163,All Data,TRUE,College,870,College (n = 870)
129821,19,English (American),WS,First,White,Female,NA,100505,TRUE,FALSE,Marchman,production,76,All Data,TRUE,College,870,College (n = 870)
129832,28,English (American),WS,Second,White,Male,NA,100516,TRUE,FALSE,Marchman,production,20,All Data,TRUE,College,870,College (n = 870)
129833,23,English (American),WS,First,White,Female,NA,100517,TRUE,FALSE,Marchman,production,480,All Data,TRUE,College,870,College (n = 870)
129835,30,English (American),WS,First,White,Male,NA,100519,TRUE,FALSE,Marchman,production,456,All Data,TRUE,College,870,College (n = 870)
129840,26,English (American),WS,First,Hispanic,Male,NA,100525,TRUE,FALSE,Marchman,production,270,All Data,TRUE,College,870,College (n = 870)
129841,26,English (American),WS,Second,Hispanic,Male,NA,100526,TRUE,FALSE,Marchman,production,304,All Data,TRUE,College,870,College (n = 870)
129849,30,English (American),WS,Second,White,Male,NA,100541,TRUE,FALSE,Marchman,production,503,All Data,TRUE,College,870,College (n = 870)
129850,26,English (American),WS,Second,White,Female,NA,100542,TRUE,FALSE,Marchman,production,370,All Data,TRUE,College,870,College (n = 870)
129854,25,English (American),WS,First,Asian,Male,NA,100560,TRUE,FALSE,Marchman,production,416,All Data,TRUE,College,870,College (n = 870)
129855,30,English (American),WS,Second,White,Male,NA,100564,TRUE,FALSE,Marchman,production,408,All Data,TRUE,College,870,College (n = 870)
129856,17,English (American),WS,First,White,Male,NA,100565,TRUE,FALSE,Marchman,production,48,All Data,TRUE,College,870,College (n = 870)
129857,30,English (American),WS,First,White,Male,NA,100566,TRUE,FALSE,Marchman,production,573,All Data,TRUE,College,870,College (n = 870)
129863,23,English (American),WS,First,Hispanic,Female,NA,100583,TRUE,FALSE,Marchman,production,456,All Data,TRUE,College,870,College (n = 870)
129864,25,English (American),WS,Second,White,Male,NA,100584,TRUE,FALSE,Marchman,production,99,All Data,TRUE,College,870,College (n = 870)
129866,28,English (American),WS,First,White,Male,NA,100600,TRUE,FALSE,Marchman,production,611,All Data,TRUE,College,870,College (n = 870)
129877,28,English (American),WS,NA,Hispanic,Female,NA,100630,TRUE,FALSE,Marchman,production,500,All Data,TRUE,College,870,College (n = 870)
129881,30,English (American),WS,First,Black,Female,NA,100636,TRUE,FALSE,Marchman,production,331,All Data,TRUE,College,870,College (n = 870)
129882,30,English (American),WS,First,White,Female,NA,100637,TRUE,FALSE,Marchman,production,394,All Data,TRUE,College,870,College (n = 870)
129884,30,English (American),WS,Second,White,Female,NA,100639,TRUE,FALSE,Marchman,production,208,All Data,TRUE,College,870,College (n = 870)
129896,25,English (American),WS,First,White,Male,NA,200034,TRUE,FALSE,Marchman,production,506,All Data,TRUE,College,870,College (n = 870)
129904,25,English (American),WS,First,Hispanic,Female,NA,200124,TRUE,FALSE,Marchman,production,639,All Data,TRUE,College,870,College (n = 870)
129905,18,English (American),WS,Second,White,Male,NA,200136,TRUE,FALSE,Marchman,production,101,All Data,TRUE,College,870,College (n = 870)
129906,18,English (American),WS,Second,White,Male,NA,200146,TRUE,FALSE,Marchman,production,82,All Data,TRUE,College,870,College (n = 870)
129907,18,English (American),WS,Second,Hispanic,Female,NA,200151,TRUE,FALSE,Marchman,production,467,All Data,TRUE,College,870,College (n = 870)
129910,18,English (American),WS,First,White,Female,NA,200186,TRUE,FALSE,Marchman,production,158,All Data,TRUE,College,870,College (n = 870)
129911,18,English (American),WS,Second,White,Male,NA,200198,TRUE,FALSE,Marchman,production,42,All Data,TRUE,College,870,College (n = 870)
129914,18,English (American),WS,First,White,Male,NA,200223,TRUE,FALSE,Marchman,production,114,All Data,TRUE,College,870,College (n = 870)
129916,19,English (American),WS,First,White,Female,NA,200233,TRUE,FALSE,Marchman,production,323,All Data,TRUE,College,870,College (n = 870)
129920,19,English (American),WS,First,White,Female,NA,200254,TRUE,FALSE,Marchman,production,91,All Data,TRUE,College,870,College (n = 870)
129923,21,English (American),WS,Second,White,Female,NA,200388,TRUE,FALSE,Marchman,production,20,All Data,TRUE,College,870,College (n = 870)
129924,21,English (American),WS,First,White,Male,NA,200412,TRUE,FALSE,Marchman,production,143,All Data,TRUE,College,870,College (n = 870)
129927,20,English (American),WS,Fifth,Black,Female,NA,200462,TRUE,FALSE,Marchman,production,529,All Data,TRUE,College,870,College (n = 870)
129930,20,English (American),WS,Second,White,Female,NA,200470,TRUE,FALSE,Marchman,production,245,All Data,TRUE,College,870,College (n = 870)
129936,28,English (American),WS,First,White,Female,NA,200521,TRUE,FALSE,Marchman,production,498,All Data,TRUE,College,870,College (n = 870)
129940,29,English (American),WS,Second,White,Male,NA,200579,TRUE,FALSE,Marchman,production,659,All Data,TRUE,College,870,College (n = 870)
129948,27,English (American),WS,First,White,Male,NA,200698,TRUE,FALSE,Marchman,production,597,All Data,TRUE,College,870,College (n = 870)
129952,27,English (American),WS,First,White,Male,NA,200710,TRUE,FALSE,Marchman,production,225,All Data,TRUE,College,870,College (n = 870)
129954,26,English (American),WS,First,White,Female,NA,200725,TRUE,FALSE,Marchman,production,393,All Data,TRUE,College,870,College (n = 870)
129955,27,English (American),WS,Second,White,Female,NA,200731,TRUE,FALSE,Marchman,production,391,All Data,TRUE,College,870,College (n = 870)
129960,26,English (American),WS,Second,White,Female,NA,200773,TRUE,FALSE,Marchman,production,210,All Data,TRUE,College,870,College (n = 870)
129961,25,English (American),WS,First,White,Male,NA,200783,TRUE,FALSE,Marchman,production,141,All Data,TRUE,College,870,College (n = 870)
129966,25,English (American),WS,First,White,Male,NA,200837,TRUE,FALSE,Marchman,production,373,All Data,TRUE,College,870,College (n = 870)
129968,21,English (American),WS,First,White,Male,NA,200868,TRUE,FALSE,Marchman,production,71,All Data,TRUE,College,870,College (n = 870)
129972,21,English (American),WS,Second,White,Male,NA,200906,TRUE,FALSE,Marchman,production,79,All Data,TRUE,College,870,College (n = 870)
129975,24,English (American),WS,Second,White,Female,NA,201114,TRUE,FALSE,Marchman,production,119,All Data,TRUE,College,870,College (n = 870)
129976,24,English (American),WS,First,White,Female,NA,201125,TRUE,FALSE,Marchman,production,285,All Data,TRUE,College,870,College (n = 870)
129978,23,English (American),WS,Third,White,Female,NA,201163,TRUE,FALSE,Marchman,production,267,All Data,TRUE,College,870,College (n = 870)
129984,25,English (American),WS,First,White,Male,NA,201205,TRUE,FALSE,Marchman,production,139,All Data,TRUE,College,870,College (n = 870)
129988,25,English (American),WS,Second,White,Female,NA,201246,TRUE,FALSE,Marchman,production,565,All Data,TRUE,College,870,College (n = 870)
129992,20,English (American),WS,First,White,Male,NA,201279,TRUE,FALSE,Marchman,production,289,All Data,TRUE,College,870,College (n = 870)
129995,24,English (American),WS,First,White,Female,NA,201295,TRUE,FALSE,Marchman,production,287,All Data,TRUE,College,870,College (n = 870)
129998,23,English (American),WS,Second,Black,Male,NA,201331,TRUE,FALSE,Marchman,production,144,All Data,TRUE,College,870,College (n = 870)
130002,24,English (American),WS,First,White,Male,NA,201366,TRUE,FALSE,Marchman,production,219,All Data,TRUE,College,870,College (n = 870)
130004,23,English (American),WS,First,White,Male,NA,201378,TRUE,FALSE,Marchman,production,284,All Data,TRUE,College,870,College (n = 870)
130005,22,English (American),WS,Second,White,Male,NA,201383,TRUE,FALSE,Marchman,production,21,All Data,TRUE,College,870,College (n = 870)
130011,21,English (American),WS,First,White,Male,NA,201428,TRUE,FALSE,Marchman,production,285,All Data,TRUE,College,870,College (n = 870)
130012,21,English (American),WS,Second,White,Male,NA,201438,TRUE,FALSE,Marchman,production,211,All Data,TRUE,College,870,College (n = 870)
130014,22,English (American),WS,First,Hispanic,Female,NA,201453,TRUE,FALSE,Marchman,production,199,All Data,TRUE,College,870,College (n = 870)
130020,24,English (American),WS,First,White,Female,NA,201489,TRUE,FALSE,Marchman,production,121,All Data,TRUE,College,870,College (n = 870)
130025,16,English (American),WS,First,White,Female,NA,201594,TRUE,FALSE,Marchman,production,27,All Data,TRUE,College,870,College (n = 870)
130031,28,English (American),WS,Fourth,White,Male,NA,201895,TRUE,FALSE,Marchman,production,359,All Data,TRUE,College,870,College (n = 870)
130036,17,English (American),WS,First,White,Male,NA,202006,TRUE,FALSE,Marchman,production,56,All Data,TRUE,College,870,College (n = 870)
130038,17,English (American),WS,First,White,Female,NA,202018,TRUE,FALSE,Marchman,production,252,All Data,TRUE,College,870,College (n = 870)
130042,16,English (American),WS,First,White,Female,NA,202058,TRUE,FALSE,Marchman,production,115,All Data,TRUE,College,870,College (n = 870)
130045,18,English (American),WS,Third,White,Female,NA,202091,TRUE,FALSE,Marchman,production,181,All Data,TRUE,College,870,College (n = 870)
130053,28,English (American),WS,First,White,Female,NA,202480,TRUE,FALSE,Marchman,production,311,All Data,TRUE,College,870,College (n = 870)
130054,28,English (American),WS,Second,White,Male,NA,202511,TRUE,FALSE,Marchman,production,388,All Data,TRUE,College,870,College (n = 870)
130057,28,English (American),WS,First,White,Male,NA,202565,TRUE,FALSE,Marchman,production,551,All Data,TRUE,College,870,College (n = 870)
130059,27,English (American),WS,First,White,Female,NA,202586,TRUE,FALSE,Marchman,production,459,All Data,TRUE,College,870,College (n = 870)
130060,26,English (American),WS,Second,White,Female,NA,202590,TRUE,FALSE,Marchman,production,530,All Data,TRUE,College,870,College (n = 870)
130061,26,English (American),WS,First,White,Male,NA,202603,TRUE,FALSE,Marchman,production,583,All Data,TRUE,College,870,College (n = 870)
130063,27,English (American),WS,First,White,Female,NA,202615,TRUE,FALSE,Marchman,production,532,All Data,TRUE,College,870,College (n = 870)
130064,26,English (American),WS,First,White,Male,NA,202626,TRUE,FALSE,Marchman,production,435,All Data,TRUE,College,870,College (n = 870)
130068,16,English (American),WS,Second,White,Female,NA,202718,TRUE,FALSE,Marchman,production,28,All Data,TRUE,College,870,College (n = 870)
130070,26,English (American),WS,First,White,Female,NA,202920,TRUE,FALSE,Marchman,production,601,All Data,TRUE,College,870,College (n = 870)
130074,19,English (American),WS,First,White,Male,NA,202966,TRUE,FALSE,Marchman,production,283,All Data,TRUE,College,870,College (n = 870)
130080,26,English (American),WS,First,Other,Male,NA,203039,TRUE,FALSE,Marchman,production,143,All Data,TRUE,College,870,College (n = 870)
130082,25,English (American),WS,First,White,Male,NA,203079,TRUE,FALSE,Marchman,production,452,All Data,TRUE,College,870,College (n = 870)
130084,25,English (American),WS,Third,White,Female,NA,203123,TRUE,FALSE,Marchman,production,178,All Data,TRUE,College,870,College (n = 870)
130086,25,English (American),WS,First,White,Female,NA,203130,TRUE,FALSE,Marchman,production,574,All Data,TRUE,College,870,College (n = 870)
130087,25,English (American),WS,Second,White,Female,NA,203137,TRUE,FALSE,Marchman,production,652,All Data,TRUE,College,870,College (n = 870)
130090,25,English (American),WS,Second,White,Male,NA,203180,TRUE,FALSE,Marchman,production,363,All Data,TRUE,College,870,College (n = 870)
130091,24,English (American),WS,Second,White,Female,NA,203196,TRUE,FALSE,Marchman,production,533,All Data,TRUE,College,870,College (n = 870)
130092,24,English (American),WS,First,White,Male,NA,203208,TRUE,FALSE,Marchman,production,184,All Data,TRUE,College,870,College (n = 870)
130093,18,English (American),WS,First,White,Female,NA,203257,TRUE,FALSE,Marchman,production,374,All Data,TRUE,College,870,College (n = 870)
130097,26,English (American),WS,Second,White,Male,NA,203344,TRUE,FALSE,Marchman,production,484,All Data,TRUE,College,870,College (n = 870)
130098,24,English (American),WS,First,White,Female,NA,203360,TRUE,FALSE,Marchman,production,475,All Data,TRUE,College,870,College (n = 870)
130101,18,English (American),WS,Second,White,Male,NA,203446,TRUE,FALSE,Marchman,production,131,All Data,TRUE,College,870,College (n = 870)
130105,17,English (American),WS,Third,White,Female,NA,203744,TRUE,FALSE,Marchman,production,120,All Data,TRUE,College,870,College (n = 870)
130114,24,English (American),WS,First,White,Male,NA,204330,TRUE,FALSE,Marchman,production,471,All Data,TRUE,College,870,College (n = 870)
130115,24,English (American),WS,First,White,Female,NA,204353,TRUE,FALSE,Marchman,production,66,All Data,TRUE,College,870,College (n = 870)
130121,23,English (American),WS,First,White,Female,NA,204404,TRUE,FALSE,Marchman,production,259,All Data,TRUE,College,870,College (n = 870)
130122,22,English (American),WS,Second,White,Female,NA,204411,TRUE,FALSE,Marchman,production,391,All Data,TRUE,College,870,College (n = 870)
130124,23,English (American),WS,Third,White,Male,NA,204449,TRUE,FALSE,Marchman,production,531,All Data,TRUE,College,870,College (n = 870)
130125,22,English (American),WS,First,White,Female,NA,204452,TRUE,FALSE,Marchman,production,42,All Data,TRUE,College,870,College (n = 870)
130137,22,English (American),WS,First,White,Female,NA,204624,TRUE,FALSE,Marchman,production,80,All Data,TRUE,College,870,College (n = 870)
130141,19,English (American),WS,First,White,Female,NA,204832,TRUE,FALSE,Marchman,production,170,All Data,TRUE,College,870,College (n = 870)
130142,19,English (American),WS,First,White,Female,NA,204955,TRUE,FALSE,Marchman,production,136,All Data,TRUE,College,870,College (n = 870)
130143,19,English (American),WS,First,White,Male,NA,204973,TRUE,FALSE,Marchman,production,42,All Data,TRUE,College,870,College (n = 870)
130149,28,English (American),WS,Second,White,Female,NA,205854,TRUE,FALSE,Marchman,production,559,All Data,TRUE,College,870,College (n = 870)
130150,29,English (American),WS,Second,White,Female,NA,205854B,TRUE,FALSE,Marchman,production,641,All Data,TRUE,College,870,College (n = 870)
130155,24,English (American),WS,First,White,Male,NA,206016,TRUE,FALSE,Marchman,production,427,All Data,TRUE,College,870,College (n = 870)
130157,20,English (American),WS,Second,White,Female,NA,207204,TRUE,FALSE,Marchman,production,42,All Data,TRUE,College,870,College (n = 870)
130161,22,English (American),WS,Second,White,Male,NA,207246,TRUE,FALSE,Marchman,production,320,All Data,TRUE,College,870,College (n = 870)
130162,20,English (American),WS,First,White,Male,NA,207256,TRUE,FALSE,Marchman,production,285,All Data,TRUE,College,870,College (n = 870)
130171,20,English (American),WS,Second,White,Male,NA,207455,TRUE,FALSE,Marchman,production,81,All Data,TRUE,College,870,College (n = 870)
130177,20,English (American),WS,Second,White,Female,NA,207588,TRUE,FALSE,Marchman,production,167,All Data,TRUE,College,870,College (n = 870)
130178,21,English (American),WS,Second,Black,Female,NA,207598,TRUE,FALSE,Marchman,production,164,All Data,TRUE,College,870,College (n = 870)
130189,29,English (American),WS,Second,White,Female,NA,208374,TRUE,FALSE,Marchman,production,460,All Data,TRUE,College,870,College (n = 870)
130190,30,English (American),WS,Second,White,Female,NA,208375,TRUE,FALSE,Marchman,production,541,All Data,TRUE,College,870,College (n = 870)
130192,17,English (American),WS,Second,White,Female,NA,208428,TRUE,FALSE,Marchman,production,281,All Data,TRUE,College,870,College (n = 870)
130193,30,English (American),WS,First,White,Female,NA,208476,TRUE,FALSE,Marchman,production,629,All Data,TRUE,College,870,College (n = 870)
130194,30,English (American),WS,Second,White,Female,NA,208481,TRUE,FALSE,Marchman,production,482,All Data,TRUE,College,870,College (n = 870)
130199,16,English (American),WS,First,White,Male,NA,208737,TRUE,FALSE,Marchman,production,15,All Data,TRUE,College,870,College (n = 870)
130201,16,English (American),WS,First,White,Male,NA,208783,TRUE,FALSE,Marchman,production,107,All Data,TRUE,College,870,College (n = 870)
130203,25,English (American),WS,Second,White,Male,NA,209200,TRUE,FALSE,Marchman,production,319,All Data,TRUE,College,870,College (n = 870)
130207,20,English (American),WS,Second,White,Male,NA,209780,TRUE,FALSE,Marchman,production,78,All Data,TRUE,College,870,College (n = 870)
130208,24,English (American),WS,First,White,Male,NA,209791,TRUE,FALSE,Marchman,production,35,All Data,TRUE,College,870,College (n = 870)
130210,21,English (American),WS,Second,White,Male,NA,209803,TRUE,FALSE,Marchman,production,36,All Data,TRUE,College,870,College (n = 870)
130212,20,English (American),WS,First,White,Female,NA,209805,TRUE,FALSE,Marchman,production,117,All Data,TRUE,College,870,College (n = 870)
130221,25,English (American),WS,Fifth,White,Female,NA,210386,TRUE,FALSE,Marchman,production,201,All Data,TRUE,College,870,College (n = 870)
130223,19,English (American),WS,Second,White,Male,NA,210624,TRUE,FALSE,Marchman,production,184,All Data,TRUE,College,870,College (n = 870)
130230,28,English (American),WS,First,White,Female,NA,211337,TRUE,FALSE,Marchman,production,614,All Data,TRUE,College,870,College (n = 870)
130246,16,English (American),WS,First,White,Male,NA,214151,TRUE,FALSE,Marchman,production,89,All Data,TRUE,College,870,College (n = 870)
130258,30,English (American),WS,First,White,Female,NA,215995,TRUE,FALSE,Marchman,production,647,All Data,TRUE,College,870,College (n = 870)
130261,17,English (American),WS,First,White,Male,NA,300058,TRUE,FALSE,Marchman,production,74,All Data,TRUE,College,870,College (n = 870)
130262,17,English (American),WS,First,Asian,Male,NA,300059,TRUE,FALSE,Marchman,production,88,All Data,TRUE,College,870,College (n = 870)
130264,16,English (American),WS,First,White,Female,NA,300062,TRUE,FALSE,Marchman,production,10,All Data,TRUE,College,870,College (n = 870)
130265,16,English (American),WS,First,White,Female,NA,300063,TRUE,FALSE,Marchman,production,90,All Data,TRUE,College,870,College (n = 870)
130266,17,English (American),WS,First,White,Male,NA,300064,TRUE,FALSE,Marchman,production,57,All Data,TRUE,College,870,College (n = 870)
130269,18,English (American),WS,First,White,Female,NA,300070,TRUE,FALSE,Marchman,production,118,All Data,TRUE,College,870,College (n = 870)
130270,17,English (American),WS,Second,Other,Female,NA,300071,TRUE,FALSE,Marchman,production,28,All Data,TRUE,College,870,College (n = 870)
130271,17,English (American),WS,Second,White,Female,NA,300072,TRUE,FALSE,Marchman,production,193,All Data,TRUE,College,870,College (n = 870)
130272,16,English (American),WS,First,White,Male,NA,300073,TRUE,FALSE,Marchman,production,21,All Data,TRUE,College,870,College (n = 870)
130273,19,English (American),WS,First,White,Female,NA,300074,TRUE,FALSE,Marchman,production,140,All Data,TRUE,College,870,College (n = 870)
130279,19,English (American),WS,Second,White,Female,NA,300080,TRUE,FALSE,Marchman,production,382,All Data,TRUE,College,870,College (n = 870)
130280,19,English (American),WS,First,White,Female,NA,300081,TRUE,FALSE,Marchman,production,503,All Data,TRUE,College,870,College (n = 870)
130281,19,English (American),WS,Third,White,Male,NA,300082,TRUE,FALSE,Marchman,production,108,All Data,TRUE,College,870,College (n = 870)
130282,19,English (American),WS,Second,White,Male,NA,300083,TRUE,FALSE,Marchman,production,156,All Data,TRUE,College,870,College (n = 870)
130284,16,English (American),WS,Second,White,Male,NA,300102,TRUE,FALSE,Marchman,production,62,All Data,TRUE,College,870,College (n = 870)
130285,17,English (American),WS,Third,White,Female,NA,300103,TRUE,FALSE,Marchman,production,58,All Data,TRUE,College,870,College (n = 870)
130287,17,English (American),WS,Second,Other,Female,NA,300105,TRUE,FALSE,Marchman,production,37,All Data,TRUE,College,870,College (n = 870)
130288,17,English (American),WS,First,White,Male,NA,300106,TRUE,FALSE,Marchman,production,16,All Data,TRUE,College,870,College (n = 870)
130295,24,English (American),WS,Third,White,Female,NA,300113,TRUE,FALSE,Marchman,production,108,All Data,TRUE,College,870,College (n = 870)
130298,26,English (American),WS,First,White,Male,NA,300124,TRUE,FALSE,Marchman,production,296,All Data,TRUE,College,870,College (n = 870)
130299,16,English (American),WS,First,White,Male,NA,300125,TRUE,FALSE,Marchman,production,36,All Data,TRUE,College,870,College (n = 870)
130301,20,English (American),WS,Second,White,Female,NA,300128,TRUE,FALSE,Marchman,production,232,All Data,TRUE,College,870,College (n = 870)
130304,20,English (American),WS,First,White,Male,NA,300131,TRUE,FALSE,Marchman,production,11,All Data,TRUE,College,870,College (n = 870)
130308,22,English (American),WS,Second,NA,Male,NA,300136,TRUE,FALSE,Marchman,production,189,All Data,TRUE,College,870,College (n = 870)
130313,28,English (American),WS,Second,White,Male,NA,300142,TRUE,FALSE,Marchman,production,139,All Data,TRUE,College,870,College (n = 870)
130322,17,English (American),WS,Second,White,Male,NA,300165,TRUE,FALSE,Marchman,production,118,All Data,TRUE,College,870,College (n = 870)
130323,17,English (American),WS,First,White,Male,NA,300167,TRUE,FALSE,Marchman,production,45,All Data,TRUE,College,870,College (n = 870)
130328,18,English (American),WS,First,White,Female,NA,300173,TRUE,FALSE,Marchman,production,98,All Data,TRUE,College,870,College (n = 870)
130332,20,English (American),WS,Second,White,Male,NA,300177,TRUE,FALSE,Marchman,production,53,All Data,TRUE,College,870,College (n = 870)
130335,20,English (American),WS,Second,White,Female,NA,300180,TRUE,FALSE,Marchman,production,203,All Data,TRUE,College,870,College (n = 870)
130339,22,English (American),WS,First,White,Female,NA,300185,TRUE,FALSE,Marchman,production,99,All Data,TRUE,College,870,College (n = 870)
130340,23,English (American),WS,First,White,Female,NA,300187,TRUE,FALSE,Marchman,production,448,All Data,TRUE,College,870,College (n = 870)
130343,23,English (American),WS,First,White,Male,NA,300189B,TRUE,FALSE,Marchman,production,539,All Data,TRUE,College,870,College (n = 870)
130344,23,English (American),WS,Second,White,Male,NA,300190,TRUE,FALSE,Marchman,production,245,All Data,TRUE,College,870,College (n = 870)
130347,24,English (American),WS,Second,White,Male,NA,300194,TRUE,FALSE,Marchman,production,57,All Data,TRUE,College,870,College (n = 870)
130353,25,English (American),WS,Third,White,Female,NA,300200,TRUE,FALSE,Marchman,production,89,All Data,TRUE,College,870,College (n = 870)
130355,25,English (American),WS,Third,White,Male,NA,300202,TRUE,FALSE,Marchman,production,581,All Data,TRUE,College,870,College (n = 870)
130356,25,English (American),WS,Second,White,Female,NA,300203,TRUE,FALSE,Marchman,production,428,All Data,TRUE,College,870,College (n = 870)
130359,25,English (American),WS,First,White,Female,NA,300206,TRUE,FALSE,Marchman,production,382,All Data,TRUE,College,870,College (n = 870)
130362,26,English (American),WS,Second,White,Female,NA,300209,TRUE,FALSE,Marchman,production,396,All Data,TRUE,College,870,College (n = 870)
130363,27,English (American),WS,First,White,Male,NA,300211,TRUE,FALSE,Marchman,production,488,All Data,TRUE,College,870,College (n = 870)
130364,27,English (American),WS,First,White,Female,NA,300212,TRUE,FALSE,Marchman,production,629,All Data,TRUE,College,870,College (n = 870)
130369,30,English (American),WS,Fourth,White,Male,NA,300222,TRUE,FALSE,Marchman,production,654,All Data,TRUE,College,870,College (n = 870)
130373,20,English (American),WS,First,White,Male,NA,300229,TRUE,FALSE,Marchman,production,237,All Data,TRUE,College,870,College (n = 870)
130374,21,English (American),WS,Third,White,Male,NA,300232,TRUE,FALSE,Marchman,production,110,All Data,TRUE,College,870,College (n = 870)
130376,21,English (American),WS,First,White,Male,NA,300234,TRUE,FALSE,Marchman,production,400,All Data,TRUE,College,870,College (n = 870)
130377,21,English (American),WS,First,White,Male,NA,300235,TRUE,FALSE,Marchman,production,226,All Data,TRUE,College,870,College (n = 870)
130381,22,English (American),WS,First,White,Female,NA,300243,TRUE,FALSE,Marchman,production,290,All Data,TRUE,College,870,College (n = 870)
130384,24,English (American),WS,Second,White,Male,NA,300246,TRUE,FALSE,Marchman,production,160,All Data,TRUE,College,870,College (n = 870)
130385,24,English (American),WS,Second,White,Female,NA,300247,TRUE,FALSE,Marchman,production,397,All Data,TRUE,College,870,College (n = 870)
130387,24,English (American),WS,First,White,Male,NA,300250,TRUE,FALSE,Marchman,production,360,All Data,TRUE,College,870,College (n = 870)
130389,23,English (American),WS,First,White,Female,NA,300252,TRUE,FALSE,Marchman,production,264,All Data,TRUE,College,870,College (n = 870)
130393,27,English (American),WS,First,White,Male,NA,300257,TRUE,FALSE,Marchman,production,678,All Data,TRUE,College,870,College (n = 870)
130394,26,English (American),WS,Second,White,Female,NA,300259,TRUE,FALSE,Marchman,production,651,All Data,TRUE,College,870,College (n = 870)
130395,26,English (American),WS,Second,Other,Female,NA,300260,TRUE,FALSE,Marchman,production,76,All Data,TRUE,College,870,College (n = 870)
130396,27,English (American),WS,Second,White,Male,NA,300263,TRUE,FALSE,Marchman,production,494,All Data,TRUE,College,870,College (n = 870)
130408,22,English (American),WS,First,White,Female,NA,300277,TRUE,FALSE,Marchman,production,178,All Data,TRUE,College,870,College (n = 870)
130416,22,English (American),WS,First,White,Male,NA,300305,TRUE,FALSE,Marchman,production,281,All Data,TRUE,College,870,College (n = 870)
130417,21,English (American),WS,First,White,Female,NA,300306,TRUE,FALSE,Marchman,production,363,All Data,TRUE,College,870,College (n = 870)
130418,29,English (American),WS,First,White,Male,NA,300307,TRUE,FALSE,Marchman,production,234,All Data,TRUE,College,870,College (n = 870)
130419,23,English (American),WS,First,White,Male,NA,300307B,TRUE,FALSE,Marchman,production,273,All Data,TRUE,College,870,College (n = 870)
130420,22,English (American),WS,First,White,Female,NA,300308,TRUE,FALSE,Marchman,production,334,All Data,TRUE,College,870,College (n = 870)
130421,24,English (American),WS,First,Asian,Male,NA,300309,TRUE,FALSE,Marchman,production,502,All Data,TRUE,College,870,College (n = 870)
130422,24,English (American),WS,Second,Asian,Female,NA,300310,TRUE,FALSE,Marchman,production,492,All Data,TRUE,College,870,College (n = 870)
130425,23,English (American),WS,First,White,Female,NA,300315,TRUE,FALSE,Marchman,production,623,All Data,TRUE,College,870,College (n = 870)
130426,22,English (American),WS,First,White,Male,NA,300316,TRUE,FALSE,Marchman,production,307,All Data,TRUE,College,870,College (n = 870)
130432,20,English (American),WS,First,White,Female,NA,300331,TRUE,FALSE,Marchman,production,432,All Data,TRUE,College,870,College (n = 870)
130433,25,English (American),WS,First,White,Male,NA,300332,TRUE,FALSE,Marchman,production,378,All Data,TRUE,College,870,College (n = 870)
130435,18,English (American),WS,First,White,Female,NA,300334,TRUE,FALSE,Marchman,production,144,All Data,TRUE,College,870,College (n = 870)
130437,18,English (American),WS,First,White,Female,NA,300336,TRUE,FALSE,Marchman,production,71,All Data,TRUE,College,870,College (n = 870)
130440,26,English (American),WS,First,White,Male,NA,300343,TRUE,FALSE,Marchman,production,459,All Data,TRUE,College,870,College (n = 870)
130442,17,English (American),WS,First,White,Male,NA,300345,TRUE,FALSE,Marchman,production,98,All Data,TRUE,College,870,College (n = 870)
130447,22,English (American),WS,First,White,Female,NA,300371,TRUE,FALSE,Marchman,production,600,All Data,TRUE,College,870,College (n = 870)
130449,19,English (American),WS,First,White,Male,NA,300373,TRUE,FALSE,Marchman,production,141,All Data,TRUE,College,870,College (n = 870)
